"","clean.city.1860","County.1860","clean.city.1910","County.1910","lon","lat","State.1910","City.1910","Pop.1910","State.1860","City.1860","Pop.1860","alternate.city.1910","alternate.city.1860","inside_1910","inside_1860","match.ID","Deutsch.1910","Franzosisch.1910","Italienisch.1910","Romanisch.1910","Mannlich.1910","Weiblich.1910","Auslander.1910","Protestantisch.1910","Katholisch.1910","Deutsch.1860","Franzosisch.1860","Italienisch.1860","Romanisch.1860","Mannlich.1860","Weiblich.1860","Auslander.1860","Protestantische.1860","Katholisch.1860","PctGerman","rough","elev","Dist","Growth","PctCath"
"466","Sarzens","Milden(Moudon)-Bezirk","Sarzens","11. Moudon (Milden)",6.85013,46.6823,"Vaud","215. Sarzens",119,"Vaud","27. Sarzens",142,"FALSE","FALSE",TRUE,TRUE,FALSE,1,118,0,0,61,58,0,111,8,0,25,0,"0",79,63,0,142,0,0,124,718,-1.07382285931073,-23,0
"467","Sassel","Peterlingen(Payerne)-Bezirk","Sassel","15. Payerne (Peterlingen)",6.85872,46.7759,"Vaud","316. Sassel",311,"Vaud","14. Sassel",291,"FALSE","FALSE",TRUE,TRUE,FALSE,20,288,0,0,153,155,0,294,14,0,50,0,"0",153,138,1,283,8,0,137,617,-0.357412591756887,20,0.0274914089347079
"468","Saubraz","Aubone-Bezirk","Saubraz","2. Aubonne",6.3304638,46.5143439,"Vaud","32. Saubraz",234,"Vaud","17. Saubraz",268,"FALSE","FALSE",TRUE,TRUE,FALSE,8,223,0,0,125,106,2,225,5,0,67,0,"0",155,113,3,268,0,0,39,688,-36.44394565767,-34,0
"469","Saulgy, le","Glane-Bezirk","Le Saulgy","2. La Gläne",6.850005,46.650006,"Freiburg","87. Le Saulgy",68,"Freiburg","40. Saulgy, le",72,"FALSE","FALSE",TRUE,TRUE,FALSE,2,66,0,0,35,33,0,0,68,0,15,0,"0",39,33,0,4,68,0,59,843,0.657163468791502,-4,0.944444444444444
"470","Savigny","Ryf-Thal (Lavaux)-Bezirk","Savigny","9. Lavaux (Rifthal)",6.7321079,46.5383864,"Vaud","152. Savigny",1087,"Vaud","11. Savigny",994,"FALSE","FALSE",TRUE,TRUE,FALSE,19,1047,22,0,580,508,31,1050,31,0,196,0,"0",531,463,0,991,3,0,109,799,-6.2834324354869,93,0.00301810865191147
"471","Sedeilles","Peterlingen(Payerne)-Bezirk","Sedeilles","15. Payerne (Peterlingen)",6.933333,46.75,"Vaud","317. Sedeilles",215,"Vaud","15. Sedeilles",192,"FALSE","FALSE",TRUE,TRUE,FALSE,9,199,3,0,104,107,5,186,25,0,33,0,"0",97,95,0,189,3,0,113,656,-0.27436164541098,23,0.015625
"472","Seignieur","Peterlingen(Payerne)-Bezirk","Seigneux","15. Payerne (Peterlingen)",6.87861,46.728,"Vaud","318. Seigneux",254,"Vaud","16. Seignieur",316,"FALSE","FALSE",TRUE,TRUE,FALSE,8,232,13,0,142,111,14,237,16,1,58,0,"0",164,152,0,313,3,0.0169491525423729,194,565,-0.786702955912968,-62,0.00949367088607595
"473","Seiry","Broye-Bezirk","Seiry","1.La Broye",6.8307614,46.8130159,"Freiburg","42. Seiry",173,"Freiburg","42. Seiry",161,"FALSE","FALSE",TRUE,TRUE,FALSE,11,165,0,0,97,79,1,11,165,0,30,0,"0",89,72,2,0,161,0,60,586,3.34275091806375,12,1
"474","Semsales","Vivisbach-Bezirk","Semsales","7. La Veveyse ( Vivisbach)",6.92926,46.57386,"Freiburg","283. Semsales",934,"Freiburg","16. Semsales",797,"FALSE","FALSE",TRUE,TRUE,FALSE,18,901,7,0,459,467,35,4,922,2,173,0,"0",385,412,34,6,791,0.0114285714285714,221,877,2.2953829439191,137,0.992471769134254
"475","Senarclens","Cossonay-Bezirk","Senarclens","4. Cossonay",6.4869682,46.6003663,"Vaud","74. Senarclens",210,"Vaud","29. Senarclens",189,"FALSE","FALSE",TRUE,TRUE,FALSE,16,193,0,0,118,91,4,200,9,0,37,0,"0",110,79,1,188,1,0,57,592,-23.807159277026,21,0.00529100529100529
"476","Senedes","Sanne-Bezirk","Senedes","4. La Sarine ( Saane)",7.1422971,46.7420481,"Freiburg","198. Senedes",90,"Freiburg","54. Senedes",68,"FALSE","FALSE",TRUE,TRUE,FALSE,4,87,0,0,48,43,0,0,91,0,14,0,"0",37,31,0,0,68,0,114,799,14.0895302013509,22,1
"477","Sergey","Orbe-Bezirk","Sergey","13. Orbe (Orbach)",6.49966,46.75062,"Vaud","275. Sergey",110,"Vaud","22. Sergey",119,"FALSE","FALSE",TRUE,TRUE,FALSE,2,108,0,0,56,54,0,107,3,0,26,0,"0",59,60,0,119,0,0,199,628,-19.3473095560346,-9,0
"478","Servion","Oron-Bezirk","Servion","14. Oron",6.77879,46.57147,"Vaud","298. Servion",284,"Vaud","19. Servion",368,"FALSE","FALSE",TRUE,TRUE,FALSE,9,273,0,0,145,137,1,281,1,0,81,0,"0",183,185,0,368,0,0,70,745,-1.55089337860419,-84,0
"479","Sevaz","Broye-Bezirk","Sevaz","1.La Broye",6.8756059,46.8381596,"Freiburg","43. Sevaz",81,"Freiburg","43. Sevaz",71,"FALSE","FALSE",TRUE,TRUE,FALSE,11,73,0,0,46,38,0,12,72,0,13,0,"0",41,30,0,2,69,0,42,486,2.57970228667837,10,0.971830985915493
"480","Severy","Cossonay-Bezirk","Severy","4. Cossonay",6.4382511,46.576006,"Vaud","75. Severy",176,"Vaud","30. Sévery",187,"FALSE","FALSE",TRUE,TRUE,FALSE,32,140,0,0,88,84,14,158,14,0,38,0,"0",95,92,2,175,3,0,58,611,-27.4617581695725,-11,0.0168539325842697
"481","Signy","Nyon-Bezirk","Signy-Avenex","12. Nyon (Neuss)",6.1972045,46.3897212,"Vaud","249. Signy-Avenex",120,"Vaud","29. Signy",92,"FALSE","FALSE",TRUE,TRUE,FALSE,7,108,0,0,62,53,15,95,20,0,19,0,"0",57,35,3,88,4,0,67,466,-49.6277108796753,28,0.0434782608695652
"482","Siverier","Glane-Bezirk","Siviriez","2. La Gläne",6.877722,46.6585092,"Freiburg","88. Siviriez",613,"Freiburg","41. Siverier",341,"FALSE","FALSE",TRUE,TRUE,FALSE,90,513,3,0,362,244,35,4,602,0,73,0,"0",179,162,7,19,322,0,87,779,0.77288430334135,272,0.944281524926686
"483","Sommentier","Glane-Bezirk","Sommentier","2. La Gläne",6.916671,46.633337,"Freiburg","89. Sommentier",304,"Freiburg","42. Sommentier",205,"FALSE","FALSE",TRUE,TRUE,FALSE,12,294,0,0,158,148,0,0,306,0,42,0,"0",99,106,0,0,205,0,135,881,4.815366499579,99,1
"484","Sorens","Greyerz-Bezirk","Sorens","3. La Gruyere (Greierz)",7.0586245,46.6691888,"Freiburg","135. Sorens (Soring)",804,"Freiburg","34. Sorens",662,"Soring","FALSE",TRUE,TRUE,FALSE,3,803,0,0,404,402,6,0,798,0,141,0,"0",288,374,6,5,661,0,213,785,11.7851820308254,142,0.992492492492492
"485","Sottens","Milden(Moudon)-Bezirk","Sottens","11. Moudon (Milden)",6.7421726,46.6553889,"Vaud","216. Sottens",192,"Vaud","28. Sottens",227,"FALSE","FALSE",TRUE,TRUE,FALSE,5,185,2,0,109,83,6,186,5,0,53,0,"0",120,107,0,226,1,0,81,740,-4.7397033440413,-35,0.00440528634361234
"486","St. Aubin","Broye-Bezirk","St-Aubin","1.La Broye",6.9806203,46.8897484,"Freiburg","41. St-Aubin (St. .Albin)",625,"Freiburg","41. St. Aubin",553,"St. .Albin","FALSE",TRUE,TRUE,FALSE,25,595,2,0,310,312,8,34,588,0,119,0,"0",281,272,0,10,543,0,69,460,0.531876792413404,72,0.981916817359855
"487","St. Martin","Vivisbach-Bezirk","St-Martin","7. La Veveyse ( Vivisbach)",6.8688219,46.5767192,"Freiburg","282. St-Martin (F.)",417,"Freiburg","15. St. Martin",494,"FALSE","FALSE",TRUE,TRUE,FALSE,3,422,0,0,218,207,0,0,425,0,80,0,"0",249,245,9,1,493,0,116,833,0.117262822506595,-77,0.997975708502024
"488","St.-Cergues","Nyon-Bezirk","St-Cergue","12. Nyon (Neuss)",6.1581382,46.4460412,"Vaud","248. St-Cergue",384,"Vaud","28. St.-Cergues",298,"FALSE","FALSE",TRUE,TRUE,FALSE,14,357,10,0,193,188,107,248,133,2,73,0,"0",159,139,20,277,21,0.0266666666666667,228,1100,-50.9800982127015,86,0.0704697986577181
"489","St.-Saphorin","Ryf-Thal (Lavaux)-Bezirk","St-Saphorin","9. Lavaux (Rifthal)",6.7961822,46.4732766,"Vaud","151. St-Saphorin",392,"Vaud","10. St.-Saphorin",524,"FALSE","FALSE",TRUE,TRUE,FALSE,23,351,11,0,186,207,26,362,29,1,107,4,"0",296,228,148,372,152,0.00925925925925926,311,400,-4.51941295712078,-132,0.290076335877863
"490","Suchy","Yverdon (Ifferten)-Bezirk","Suchy","19. Yverdon ( Iferten)",6.5989617,46.7228341,"Vaud","378. Suchy",377,"Vaud","30. Suchy",411,"FALSE","FALSE",TRUE,TRUE,FALSE,16,359,0,0,211,164,1,365,10,0,83,0,"0",220,191,0,411,0,0,95,566,-11.7102984135822,-34,0
"491","Sullens","Cossonay-Bezirk","Sullens","4. Cossonay",6.5660091,46.5935962,"Vaud","76. Sullens",274,"Vaud","31. Sullens",334,"FALSE","FALSE",TRUE,TRUE,FALSE,13,251,7,0,148,123,12,258,13,0,72,1,"0",176,158,3,329,5,0,92,566,-17.7209635918218,-60,0.0149700598802395
"492","Surpierre","Broye-Bezirk","Surpierre","1.La Broye",6.8586731,46.746642,"Freiburg","44. Surpierre (Ueberstein )",206,"Freiburg","44. Surpierre",272,"Ueberstein","FALSE",TRUE,TRUE,FALSE,19,186,1,0,97,109,3,25,181,0,61,0,"0",138,134,8,11,261,0,171,587,1.3173523233127,-66,0.959558823529412
"493","Suscevas","Yverdon (Ifferten)-Bezirk","Suscevaz","19. Yverdon ( Iferten)",6.5779972,46.7641751,"Vaud","379. Suscevaz",135,"Vaud","31. Suscevas",168,"FALSE","FALSE",TRUE,TRUE,FALSE,1,135,0,0,74,128,1,128,8,0,35,0,"0",90,78,0,168,0,0,74,438,-13.705528465904,-33,0
"494","Syens","Milden(Moudon)-Bezirk","Syens","11. Moudon (Milden)",6.778542,46.645146,"Vaud","217. Syens",186,"Vaud","29. Syens",225,"FALSE","FALSE",TRUE,TRUE,FALSE,10,177,0,0,98,89,1,178,9,0,41,0,"0",113,112,0,223,2,0,160,588,-1.81410938927544,-39,0.00888888888888889
"495","Tannay","Nyon-Bezirk","Tannay","12. Nyon (Neuss)",6.1735347,46.310046,"Vaud","250. Tannay",147,"Vaud","30. Tannay",146,"FALSE","FALSE",TRUE,TRUE,FALSE,3,143,0,0,65,81,32,123,23,0,39,0,"0",78,68,22,121,25,0,54,418,-54.6985067580551,1,0.171232876712329
"496","Tartegnins","Rolle-Bezirk","Tartegnin","17. Rolle",6.3166357,46.466421,"Vaud","337. Tartegnin",165,"Vaud","12. Tartegnins",178,"FALSE","FALSE",TRUE,TRUE,FALSE,8,157,0,0,90,75,3,159,5,0,43,0,"0",99,79,12,165,13,0,258,478,-38.6147509517887,-13,0.0730337078651685
"497","Tavernes","Oron-Bezirk","Les Tavernes","14. Oron",6.8119109,46.5543134,"Vaud","299. Les Tavernes",110,"Vaud","20. Tavernes",173,"FALSE","FALSE",TRUE,TRUE,FALSE,1,109,0,0,62,48,0,108,2,0,25,0,"0",98,75,14,156,17,0,87,647,-1.5980444545139,-63,0.0982658959537572
"498","Thierrens","Milden(Moudon)-Bezirk","Thierrens","11. Moudon (Milden)",6.753842,46.7040793,"Vaud","218. Thierrens",591,"Vaud","30. Thierrens",654,"FALSE","FALSE",TRUE,TRUE,FALSE,39,540,6,0,298,287,7,568,16,0,129,0,"0",339,315,0,651,3,0,71,769,-1.88528965672778,-63,0.00458715596330275
"499","Thioleyres","Oron-Bezirk","Les Thioleyres","14. Oron",6.8118613,46.5396202,"Vaud","300. Les Thioleyres",166,"Vaud","21. Thioleyres",165,"FALSE","FALSE",TRUE,TRUE,FALSE,7,158,1,0,90,76,2,163,3,0,29,1,"0",106,59,14,140,25,0,93,687,-0.665366674667141,1,0.151515151515152
"500","Tolochenaz","Morges-Bezirk","Tolochenaz","10. Morges (Morsee)",6.4733006,46.5047412,"Vaud","182. Tolochenaz",225,"Vaud","29. Tòlochenaz",178,"FALSE","FALSE",TRUE,TRUE,FALSE,31,192,0,0,118,111,29,198,30,0,39,0,"0",93,85,1,177,1,0,71,418,-26.0943960697968,47,0.00561797752808989
"501","Torny -le -Grand","Glane-Bezirk","Torny-le-Grand","2. La Gläne",6.965778,46.7707453,"Freiburg","90. Torny-le-Grand",349,"Freiburg","43. Torny -le -Grand",307,"FALSE","FALSE",TRUE,TRUE,FALSE,26,324,0,0,172,178,24,17,333,1,45,0,"0",153,154,2,9,298,0.0217391304347826,61,694,1.81144145598909,42,0.970684039087948
"502","Trelex","Nyon-Bezirk","Trelex","12. Nyon (Neuss)",6.2048921,46.4153505,"Vaud","251. Trelex",287,"Vaud","31. Trélex",358,"FALSE","FALSE",TRUE,TRUE,FALSE,16,277,1,0,148,146,18,284,5,0,93,0,"0",186,172,22,332,26,0,85,498,-48.2407330375049,-71,0.0726256983240224
"503","Trey","Peterlingen(Payerne)-Bezirk","Trey","15. Payerne (Peterlingen)",6.9260996,46.7701263,"Vaud","319. Trey",419,"Vaud","17. Trey",413,"FALSE","FALSE",TRUE,TRUE,FALSE,78,342,0,0,249,171,0,393,27,0,85,0,"0",194,219,0,399,14,0,193,590,-0.431532218068071,6,0.0338983050847458
"504","Treycovagnes","Yverdon (Ifferten)-Bezirk","Treycovagnes","19. Yverdon ( Iferten)",6.6092062,46.7739321,"Vaud","380. Treycovagnes",164,"Vaud","32. Treycovagnes",161,"FALSE","FALSE",TRUE,TRUE,FALSE,9,150,5,0,85,79,7,155,9,3,35,0,"0",79,82,0,161,0,0.0789473684210526,77,431,-11.7832609952646,3,0
"505","Treytorrens","Peterlingen(Payerne)-Bezirk","Treytorrens","15. Payerne (Peterlingen)",6.80048,46.77214,"Vaud","320. Treytorrens",171,"Vaud","18. Treytorrens",205,"FALSE","FALSE",TRUE,TRUE,FALSE,15,153,0,0,93,75,0,161,7,0,36,0,"0",116,89,0,201,4,0,59,645,-1.3544079231859,-34,0.0195121951219512
"506","Treyvaux","Sanne-Bezirk","Treyvaux","4. La Sarine ( Saane)",7.1373388,46.7272477,"Freiburg","199. Treyvaux (Treffels)",1024,"Freiburg","55. Treyvaux",841,"Treffels","FALSE",TRUE,TRUE,FALSE,24,1007,0,0,520,511,0,10,1021,0,162,0,"0",399,442,2,0,841,0,150,796,15.1008236690347,183,1
"507","Ursins","Yverdon (Ifferten)-Bezirk","Ursins","19. Yverdon ( Iferten)",6.6684647,46.7349173,"Vaud","381. Ursins",190,"Vaud","33. Ursins",267,"FALSE","FALSE",TRUE,TRUE,FALSE,6,179,4,0,103,86,4,183,6,0,57,0,"0",137,130,0,265,1,0,107,624,-6.37243748362183,-77,0.0037593984962406
"508","Ursy","Glane-Bezirk","Ursy","2. La Gläne",6.83538,46.6344043,"Freiburg","91. Ursy",215,"Freiburg","44. Ursy",168,"FALSE","FALSE",TRUE,TRUE,FALSE,4,211,4,0,118,101,5,1,217,0,36,0,"0",89,79,0,0,168,0,139,765,2.07427033353084,47,1
"509","Vallamand","Wiflisburg (Avenches)-Bezirk","Vallamand","3. Avenches ( Wiflisburg )",7.0390187,46.9317551,"Vaud","44. Vallamand",331,"Vaud","12. Vallamand",282,"FALSE","FALSE",TRUE,TRUE,FALSE,56,271,3,0,159,171,3,323,7,7,55,0,"0",151,131,1,279,3,0.112903225806452,129,490,-1.6960872262382,49,0.0106382978723404
"510","Vallegres","Orbe-Bezirk","Valeyres-sous-Rances","13. Orbe (Orbach)",6.5257891,46.7533504,"Vaud","276. Valeyres-sous-Rances",478,"Vaud","23. Vallegres",480,"FALSE","FALSE",TRUE,TRUE,FALSE,12,467,1,0,267,213,11,475,5,1,102,0,"0",250,230,6,475,5,0.00970873786407767,120,507,-17.3999497155513,-2,0.0104166666666667
